idx	name	cid	n_inputs	n_library_spectra	n_raw_matches	n_unique_mri	folder	mode_used	domainmasst_status
1193	Isobutyl_Nmethylanthranilate	522171	1	0.0	0.0	0.0	1193_Isobutyl_Nmethylanthranilate_0bd29f808d		
1192	2Isobutyl3methoxypyrazine	32594	1	0.0	0.0	0.0	1192_2Isobutyl3methoxypyrazine_7a722f29fd		
1191	Isobutyl_isothiocyanate	68960	1	0.0	0.0	0.0	1191_Isobutyl_isothiocyanate_8bc6d2e60d		
1190	Isobutyl_isobutyrate	7351	1	0.0	0.0	0.0	1190_Isobutyl_isobutyrate_53b33481e3		
1189	Isobutyl_hexanoate	7775	1	3.0	0.0	0.0	1189_Isobutyl_hexanoate_cedd7bcc39	fasstrecords	skipped
1209	Isoeugenyl_alphatoluate	6114390	1	0.0	0.0	0.0	1209_Isoeugenyl_alphatoluate_fad511ef4c		
1187	Isobutyl2furanpropionate	7733	1	0.0	0.0	0.0	1187_Isobutyl2furanpropionate_1d07e8a06e		
1186	Isobutyl_formate	10957	1	0.0	0.0	0.0	1186_Isobutyl_formate_b62c2e2779		
1185	2Isobutyl45dimethyloxazole	574068	1	0.0	0.0	0.0	1185_2Isobutyl45dimethyloxazole_e5e909ad80		
1183	Isobutyl_Cinnamate	778574	1	0.0	0.0	0.0	1183_Isobutyl_Cinnamate_6e18b03623		
1214	Isoamylamine	7894	1	0.0	0.0	0.0	1214_Isoamylamine_2e19b2f58a		
1213	alphaIsomethylionyl_acetate	6437467	1	0.0	0.0	0.0	1213_alphaIsomethylionyl_acetate_e20e6344f9		
1212	betaISOMETHYLIONONE	5372195	1	0.0	0.0	0.0	1212_betaISOMETHYLIONONE_f0f2f80f7d		
1211	3Methyl4266trimethyl2cyclohexen1yl3buten2one	5372174	1	0.0	0.0	0.0	1211_3Methyl4266trimethyl2cyclohexen1yl3buten2one_b6fe2421c1		
1210	Isojasmone	61531	1	0.0	0.0	0.0	1210_Isojasmone_f5395ee248		
1188	Isobutyl_heptanoate	24516	1	0.0	0.0	0.0	1188_Isobutyl_heptanoate_457432218c		
82	1Phenylethyl_Acetate	62341	1	0.0	0.0	0.0	0082_1Phenylethyl_Acetate_40fd215c8a		
81	2Methylbenzoxazole	7225	1	0.0	0.0	0.0	0081_2Methylbenzoxazole_5a29fec676		
80	Smethyl_thiobenzoate	80024	1	0.0	0.0	0.0	0080_Smethyl_thiobenzoate_b13fd9fec6		
79	2Methylbenzofuran	20263	1	0.0	0.0	0.0	0079_2Methylbenzofuran_62414cedab		
78	Methyl_Benzoate	7150	1	5.0	0.0	0.0	0078_Methyl_Benzoate_7af636d52d	fasstrecords	skipped
77	4Methylbenzaldehyde_propyleneglycol_acetal	94001	1	0.0	0.0	0.0	0077_4Methylbenzaldehyde_propyleneglycol_acetal_036dddcc1a		
75	4Methylanisole	7731	1	0.0	0.0	0.0	0075_4Methylanisole_f279afbd34		
74	2Methylanisole	33637	1	0.0	0.0	0.0	0074_2Methylanisole_3ee8e37181		
1290	Linalyl_phenylacetate	251529	1	0.0	0.0	0.0	1290_Linalyl_phenylacetate_da9d4a1e19		
72	5266Trimethyl2cyclohexen1yl4penten3one	61071	1	0.0	0.0	0.0	0072_5266Trimethyl2cyclohexen1yl4penten3one_ec07dcb01a		
103	Isoprenyl_acetate	78879	1	0.0	0.0	0.0	0103_Isoprenyl_acetate_59a9125abf		
102	Methyl_isopropenyl_ketone	13143	1	0.0	0.0	0.0	0102_Methyl_isopropenyl_ketone_edfad4ae76		
101	3Methyl2buten1OL	11173	1	0.0	0.0	0.0	0101_3Methyl2buten1OL_72f7fb25e1		
100	2Methyl3buten2ol	8257	1	0.0	0.0	0.0	0100_2Methyl3buten2ol_8c7409b93c		
99	2Methylbut2en1ol_2Z	5366266	1	0.0	0.0	0.0	0099_2Methylbut2en1ol_2Z_664fa3d904		
98	2Methylbut2en1ol	20799	1	0.0	0.0	0.0	0098_2Methylbut2en1ol_24f9ef7a00		
97	2Methyl2buten1OL	6433417	1	0.0	0.0	0.0	0097_2Methyl2buten1OL_d54db72d30		
73	Methyl_anisate	8499	1	2.0	0.0	0.0	0073_Methyl_anisate_20b1f3d018	fasstrecords	skipped
70	Methylalphaionone	16751505	1	0.0	0.0	0.0	0070_Methylalphaionone_af78f656b5		
69	2Methylallyl_butyrate	251530	1	0.0	0.0	0.0	0069_2Methylallyl_butyrate_dfe9915212		
68	Methanol	887	1	0.0	0.0	0.0	0068_Methanol_fc8842c641		
67	2Methyl32furylacrolein	6210220	1	0.0	0.0	0.0	0067_2Methyl32furylacrolein_a62e1ed8c2		
66	2Acetyl1methylpyrrole	61240	1	0.0	0.0	0.0	0066_2Acetyl1methylpyrrole_18d199e399		
65	Methyl_nacetylanthranilate	17623	1	0.0	0.0	0.0	0065_Methyl_nacetylanthranilate_9ec5a97449		
64	Methyl_3acetoxyoctanoate	529300	1	0.0	0.0	0.0	0064_Methyl_3acetoxyoctanoate_d79cc78a84		
63	Methyl_3acetoxy2methylbutyrate	53436911	1	0.0	0.0	0.0	0063_Methyl_3acetoxy2methylbutyrate_bc0cd70a07		
83	4Methylbenzyl_alcohol	11505	1	0.0	0.0	0.0	0083_4Methylbenzyl_alcohol_4296b3ea87		
61	pMETHYLACETOPHENONE	8500	1	0.0	0.0	0.0	0061_pMETHYLACETOPHENONE_3634243250		
60	2Methylacetophenone	11340	1	0.0	0.0	0.0	0060_2Methylacetophenone_e7992991f4		
59	Methyl_Acetate	6584	1	0.0	0.0	0.0	0059_Methyl_Acetate_9543426308		
58	4Vinylguaiacol	332	1	4.0	0.0	0.0	0058_4Vinylguaiacol_19930746ce	fasstrecords	skipped
57	6Methoxyquinoline	14860	1	1.0	0.0	0.0	0057_6Methoxyquinoline_23b156b3e2	fasstrecords	skipped
56	2Methoxypyridine	74201	1	0.0	0.0	0.0	0056_2Methoxypyridine_5549c1195f		
87	1Phenylethyl_propionate	8432	1	0.0	0.0	0.0	0087_1Phenylethyl_propionate_9c2b622191		
86	alphaMethylbenzyl_formate	346286	1	0.0	0.0	0.0	0086_alphaMethylbenzyl_formate_4d67e47903		
85	Benzyl_methyl_disulfide	12779	1	0.0	0.0	0.0	0085_Benzyl_methyl_disulfide_84dce995df		
62	Methyl_1acetoxycyclohexyl_ketone	62017	1	0.0	0.0	0.0	0062_Methyl_1acetoxycyclohexyl_ketone_9e8653ee77		
106	2Methylbutyl_isovalerate	62445	1	0.0	0.0	0.0	0106_2Methylbutyl_isovalerate_cb55ab1c82		
105	2Methylbutylamine	7283	1	0.0	0.0	0.0	0105_2Methylbutylamine_7300bfe99f		
104	2Methylbutyl_Acetate	12209	1	0.0	0.0	0.0	0104_2Methylbutyl_Acetate_d620ba0283		
135	5Methyl67dihydro5Hcyclopentylpyrazine	32065	1	0.0	0.0	0.0	0135_5Methyl67dihydro5Hcyclopentylpyrazine_809d10d2a0		
134	Methyldeltaionone	5463913	1	0.0	0.0	0.0	0134_Methyldeltaionone_ef56a26ee7		
133	Methyl_2decenoate	5368064	1	0.0	0.0	0.0	0133_Methyl_2decenoate_45460423d1		
132	3Methylgammadecalactone	106756	1	0.0	0.0	0.0	0132_3Methylgammadecalactone_8c7904690c		
131	Dihydrojasmone_lactone	285097	1	0.0	0.0	0.0	0131_Dihydrojasmone_lactone_f818b04131		
96	Tiglic_acid	125468	1	3.0	0.0	0.0	0096_Tiglic_acid_de44bafc9d	fasstrecords	skipped
129	2Hydroxy3methyl2cyclopenten1one	6660	1	0.0	0.0	0.0	0129_2Hydroxy3methyl2cyclopenten1one_3f6ab03db7		
128	Muskone	10947	1	0.0	0.0	0.0	0128_Muskone_a57ebac9c6		
127	23456PentafluoroN2methylcyclohexylbenzamide	57579236	1	0.0	0.0	0.0	0127_23456PentafluoroN2methylcyclohexylbenzamide_e6027811eb		
126	3Methyl2cyclohexen1one	14511	1	0.0	0.0	0.0	0126_3Methyl2cyclohexen1one_7aa2262c61		
125	4Methylcyclohexanone	11525	1	0.0	0.0	0.0	0125_4Methylcyclohexanone_b769374e55		
124	3Methylcyclohexanone	11567	1	0.0	0.0	0.0	0124_3Methylcyclohexanone_fee768cc3f		
123	2Methylcyclohexanone	11419	1	0.0	0.0	0.0	0123_2Methylcyclohexanone_ab646cb8a1		
122	Methyl_cyclohexanecarboxylate	20748	1	0.0	0.0	0.0	0122_Methyl_cyclohexanecarboxylate_e7883d26e0		
121	1Methyl23cyclohexadione	3321360	1	0.0	0.0	0.0	0121_1Methyl23cyclohexadione_fd720ae355		
130	3Methyl2cyclopenten1one	17691	1	0.0	0.0	0.0	0130_3Methyl2cyclopenten1one_de09b53ec6		
95	3Methyl2butenal	61020	1	0.0	0.0	0.0	0095_3Methyl2butenal_5da894edce		
94	2Methyl2butenal	10336	1	0.0	0.0	0.0	0094_2Methyl2butenal_b5684d6ea1		
93	3Methyl2butanol	11732	1	0.0	0.0	0.0	0093_3Methyl2butanol_7e6414755b		
92	2Methyl1butanol	8723	1	0.0	0.0	0.0	0092_2Methyl1butanol_61d3f36629		
91	3Methyl2butanethiol	519823	1	0.0	0.0	0.0	0091_3Methyl2butanethiol_7b0270c9ba		
90	Isoamyl_mercaptan	10925	1	0.0	0.0	0.0	0090_Isoamyl_mercaptan_c9bd2b9cf8		
1	Acetal	7765	1	0.0	0.0	0.0	0001_Acetal_15ffdbfbcd		
88	4Methylbiphenyl	12566	1	0.0	0.0	0.0	0088_4Methylbiphenyl_da82b0828f		
107	2Methylbutyl_3methyl2butenoate	113425	1	2.0	0.0	0.0	0107_2Methylbutyl_3methyl2butenoate_d2d4316b43	fasstrecords	skipped
118	3Methyl2butenoic_acid	10931	1	0.0	0.0	0.0	0118_3Methyl2butenoic_acid_252b3ca65c		
116	4Methyl2pentene_2Z	5326159	1	0.0	0.0	0.0	0116_4Methyl2pentene_2Z_3b9440ea36		
114	pMethylcinnamaldehyde	5371802	1	0.0	0.0	0.0	0114_pMethylcinnamaldehyde_61c487c4cd		
113	alphaMETHYLCINNAMALDEHYDE	5372813	1	0.0	0.0	0.0	0113_alphaMETHYLCINNAMALDEHYDE_f62df1dce4		
112	2Methylbutanoic_Acid	8314	1	0.0	0.0	0.0	0112_2Methylbutanoic_Acid_f0ed37ede5		
111	Methyl_butyrate	12180	1	0.0	0.0	0.0	0111_Methyl_butyrate_feba10fee7		
110	3Methylbutanal	11552	1	0.0	0.0	0.0	0110_3Methylbutanal_1f127c33a1		
109	2Methylbutanal	7284	1	0.0	0.0	0.0	0109_2Methylbutanal_c688391a85		
108	2Methylbutyl_2methylbutyrate	17129	1	3.0	0.0	0.0	0108_2Methylbutyl_2methylbutyrate_009b0c5ea4	fasstrecords	skipped
119	2Methyl13cyclohexadiene	73885	1	0.0	0.0	0.0	0119_2Methyl13cyclohexadiene_6ec6cf1270		
1	Carbonic_acid_2hydroxypropyl_1R2S5R5methyl21methylethylcyclohexyl_ester	57509244	1	0.0	0.0	0.0	0001_Carbonic_acid_2hydroxypropyl_1R2S5R5methyl21methylethylcyclohexyl_ester_a2efbdfdad		
1336	1Menthyl_methyl_ether	102648	1	0.0	0.0	0.0	1336_1Menthyl_methyl_ether_aa68e5dedc		
1335	lMenthyl_Dlactate	2724573	1	0.0	0.0	0.0	1335_lMenthyl_Dlactate_29acac0b7e		
1334	Menthyl_isovalerate_	119900	1	1.0	0.0	0.0	1334_Menthyl_isovalerate_46782c6d34	fasstrecords	skipped
1333	Menthyl_3hydroxybutyrate_	10220444	1	0.0	0.0	0.0	1333_Menthyl_3hydroxybutyrate_f271fc1e8d		
1332	Menthyl_formate	102772	1	0.0	0.0	0.0	1332_Menthyl_formate_b030ba425c		
1331	Carbonic_acid_2hydroxyethyl_5methyl21methylethylcyclohexyl_ester	9837728	1	0.0	0.0	0.0	1331_Carbonic_acid_2hydroxyethyl_5methyl21methylethylcyclohexyl_ester_75d35cdf94		
1330	lMenthyl_acetoacetate	43045	1	0.0	0.0	0.0	1330_lMenthyl_acetoacetate_e00b4eb9f4		
71	Methylionone	5371084	1	0.0	0.0	0.0	0071_Methylionone_5b5fb693ae		
1328	3LMenthyloxypropane12diol	6850757	1	0.0	0.0	0.0	1328_3LMenthyloxypropane12diol_b31f874c26		
1327	3lMenthoxy2methylpropane12diol	9834711	1	0.0	0.0	0.0	1327_3lMenthoxy2methylpropane12diol_e786ddb124		
21	3Mercapto2methylpentan1ol	6430888	1	0.0	0.0	0.0	0021_3Mercapto2methylpentan1ol_60383e213a		
20	2Mercapto2methylpentan1ol	11240503	1	0.0	0.0	0.0	0020_2Mercapto2methylpentan1ol_643299227d		
19	3Mercapto2methylpentanal	527435	1	0.0	0.0	0.0	0019_3Mercapto2methylpentanal_0fd2c946c2		
18	4Mercapto4methyl2hexanone	11263567	1	0.0	0.0	0.0	0018_4Mercapto4methyl2hexanone_70dafaa5bc		
17	3Mercapto3methylbutyl_isovalerate	53425775	1	0.0	0.0	0.0	0017_3Mercapto3methylbutyl_isovalerate_aab7e57e79		
16	3Mercapto3methylbutyl_formate	526487	1	0.0	0.0	0.0	0016_3Mercapto3methylbutyl_formate_c701b40d89		
1329	Menthyl_acetate	27867	1	1.0	0.0	0.0	1329_Menthyl_acetate_d1a7400c19	fasstrecords	skipped
1326	2lMenthoxyethanol	10219851	1	0.0	0.0	0.0	1326_2lMenthoxyethanol_c259ffb6ec		
1325	Menthone_12glycerol_ketal_	162184;9964606	2	0.0	0.0	0.0	1325_Menthone_12glycerol_ketal_ea49b63bd8		
1324	Menthone	26447	1	12.0	0.0	0.0	1324_Menthone_12b3c3e726	fasstrecords	skipped
1322	1pMenthen9yl_acetate	527144	1	0.0	0.0	0.0	1322_1pMenthen9yl_acetate_ccd6ef363f		
1321	pMenth3en1ol	11468	1	0.0	0.0	0.0	1321_pMenth3en1ol_97970375a6		
1320	pMenth1en3ol	10282	1	0.0	0.0	0.0	1320_pMenth1en3ol_53b3ae4ea6		
1319	1pMENTHENE8THIOL	6427135	1	0.0	0.0	0.0	1319_1pMENTHENE8THIOL_68ecf642f7		
1318	8PMenthene12diol_	441246	1	0.0	0.0	0.0	1318_8PMenthene12diol_89463449e1		
2	Thioguaiacol	23642	1	0.0	0.0	0.0	0002_Thioguaiacol_48f41f9006		
1316	pMentha8thiol3one	61982	1	0.0	0.0	0.0	1316_pMentha8thiol3one_fd1fe44f00		
1315	Cyclohexanone_2methyl51methylethyl	10362	1	0.0	0.0	0.0	1315_Cyclohexanone_2methyl51methylethyl_88d532aba8		
1314	Perillyl_Alcohol	10819	1	0.0	0.0	0.0	1314_Perillyl_Alcohol_7eef7e5f1c		
1313	Menthadienol	527143	1	0.0	0.0	0.0	1313_Menthadienol_c1ba956ea4		
1312	Menadiol_Sodium_Diphosphate	197855	1	0.0	0.0	0.0	1312_Menadiol_Sodium_Diphosphate_9011205d2c		
1311	Manganous_oxide	14940	1	0.0	0.0	0.0	1311_Manganous_oxide_8aea119448		
5	2Mercaptoethanol	1567	1	3.0	0.0	0.0	0005_2Mercaptoethanol_fefc9ff486	fasstrecords	skipped
4	3Mercapto2butanone	38679	1	0.0	0.0	0.0	0004_3Mercapto2butanone_2a502512e0		
3	2Mercapto3butanol	62087	1	0.0	0.0	0.0	0003_2Mercapto3butanol_a468b2e591		
1317	1pMenthen9al	520440	1	0.0	0.0	0.0	1317_1pMenthen9al_8667cb55f3		
26	2Mercaptopinane	90984	1	0.0	0.0	0.0	0026_2Mercaptopinane_78cc408ba7		
25	4Mercapto2pentanone	527393	1	0.0	0.0	0.0	0025_4Mercapto2pentanone_1ec34ada3e		
24	3Mercapto2pentanone	62237	1	0.0	0.0	0.0	0024_3Mercapto2pentanone_a016b79062		
23	2Mercaptomethyl_pyrazine	62145	1	0.0	0.0	0.0	0023_2Mercaptomethyl_pyrazine_250b5305ee		
22	4Mercapto4methyl2Pentanone	88290	1	2.0	0.0	0.0	0022_4Mercapto4methyl2Pentanone_e03642a18d	fasstrecords	skipped
55	2Methoxypyrazine	18467	1	0.0	0.0	0.0	0055_2Methoxypyrazine_f45b2b8507		
54	4Propylguaiacol	17739	1	0.0	0.0	0.0	0054_4Propylguaiacol_405b9a587d		
53	1pMethoxyphenyl2propanone	31231	1	0.0	0.0	0.0	0053_1pMethoxyphenyl2propanone_89d9a45568		
15	3Mercapto3methylbutyl_acetate	6420388	1	0.0	0.0	0.0	0015_3Mercapto3methylbutyl_acetate_633c48ec12		
50	Anisylacetone	61007	1	0.0	0.0	0.0	0050_Anisylacetone_dbbf1a3baa		
49	2Methoxy31methylpropylpyrazine	520098	1	0.0	0.0	0.0	0049_2Methoxy31methylpropylpyrazine_dc3fb2b189		
48	2Methoxy4Methylphenol	7144	1	0.0	0.0	0.0	0048_2Methoxy4Methylphenol_43d47f3557		
47	4Methoxy2methyl2butanethiol	526195	1	0.0	0.0	0.0	0047_4Methoxy2methyl2butanethiol_4a6e1c4eee		
46	N12Methoxy4methylbenzylN22pyridin2ylethyloxalamide	11221120	1	0.0	0.0	0.0	0046_N12Methoxy4methylbenzylN22pyridin2ylethyloxalamide_06325068d2		
45	N12Methoxy4methylbenzyln225methylpyridin2ylethyloxalamide	11210019	1	0.0	0.0	0.0	0045_N12Methoxy4methylbenzyln225methylpyridin2ylethyloxalamide_3751ec877f		
44	2Methoxy3_or_5_or_6isopropylpyrazine	13256887	1	0.0	0.0	0.0	0044_2Methoxy3_or_5_or_6isopropylpyrazine_091314441b		
43	1Methoxy3heptanethiol_3S	12009861	1	0.0	0.0	0.0	0043_1Methoxy3heptanethiol_3S_62b70b3f44		
42	1Methoxydecene	6365701	1	0.0	0.0	0.0	0042_1Methoxydecene_0528dd0673		
51	14Methoxyphenyl4methyl1penten3one	5373780	1	0.0	0.0	0.0	0051_14Methoxyphenyl4methyl1penten3one_5143d01f60		
14	4Mercapto3methyl2butanol	13353282	1	0.0	0.0	0.0	0014_4Mercapto3methyl2butanol_41908ed36d		
13	3Mercapto3methyl1butanol	520682	1	0.0	0.0	0.0	0013_3Mercapto3methyl1butanol_f9122f6965		
12	3Mercapto2methyl1butanol	6430892	1	0.0	0.0	0.0	0012_3Mercapto2methyl1butanol_219f9d2d92		
11	3Mercaptohexyl_hexanoate	536987	1	0.0	0.0	0.0	0011_3Mercaptohexyl_hexanoate_81682448e6		
10	3Mercaptohexyl_butyrate	537754	1	0.0	0.0	0.0	0010_3Mercaptohexyl_butyrate_7de1ce2064		
9	3Sulfanylhexyl_acetate	518810	1	0.0	0.0	0.0	0009_3Sulfanylhexyl_acetate_11d7ecca4e		
8	3Mercaptohexanol	521348	1	0.0	0.0	0.0	0008_3Mercaptohexanol_419079375a		
7	3Mercaptohexanal	527445	1	0.0	0.0	0.0	0007_3Mercaptohexanal_2a5a5cd1d7		
27	1Mercapto2propanone	520144	1	0.0	0.0	0.0	0027_1Mercapto2propanone_a9d1b0c1c6		
39	2Methoxybenzoic_acid	11370	1	4.0	0.0	0.0	0039_2Methoxybenzoic_acid_83e15f8863	fasstrecords	skipped
37	2Methoxybenzaldehyde	8658	1	0.0	0.0	0.0	0037_2Methoxybenzaldehyde_e698379eb2		
36	pMETHOXYalphaMETHYLCINNAMALDEHYDE	228993	1	0.0	0.0	0.0	0036_pMETHOXYalphaMETHYLCINNAMALDEHYDE_6fcbbe47ba		
35	2Methoxy1phenylethanone	77698	1	0.0	0.0	0.0	0035_2Methoxy1phenylethanone_e3f5881ae0		
34	LMethionylglycine	6992930	1	0.0	0.0	0.0	0034_LMethionylglycine_d0daa80268		
33	Methionyl_butyrate	85520	1	0.0	0.0	0.0	0033_Methionyl_butyrate_9ff825d689		
30	Methional_diethyl_acetal	85521	1	0.0	0.0	0.0	0030_Methional_diethyl_acetal_dfe3f63716		
29	3Mercaptopropionic_Acid	6514	1	0.0	0.0	0.0	0029_3Mercaptopropionic_Acid_62e064d033		
28	2Mercaptopropionic_acid	62326	1	8.0	0.0	0.0	0028_2Mercaptopropionic_acid_41631fd550	fasstrecords	skipped
6	3Mercaptoheptyl_acetate	6430879	1	0.0	0.0	0.0	0006_3Mercaptoheptyl_acetate_3ad7bc58e5		
176	Dibenzyl_Disulfide	9012	1	0.0	0.0	0.0	0176_Dibenzyl_Disulfide_0ad132fba3		
175	Benzyl_23dimethylcrotonate	61402	1	0.0	0.0	0.0	0175_Benzyl_23dimethylcrotonate_a6f3874fa7		
174	Benzyl_Cinnamate	5273469	1	5.0	0.0	0.0	0174_Benzyl_Cinnamate_24637718bf	fasstrecords	skipped
173	Benzyl_butyrate	7650	1	0.0	0.0	0.0	0173_Benzyl_butyrate_6287d4051d		
172	Benzyl_butyl_ether	61134	1	0.0	0.0	0.0	0172_Benzyl_butyl_ether_34a9e1893b		
171	Benzyl_Benzoate	2345	1	0.0	0.0	0.0	0171_Benzyl_Benzoate_10ed63108d		
170	Benzyl_Alcohol	244	1	3.0	0.0	0.0	0170_Benzyl_Alcohol_3f5d5a7979	fasstrecords	skipped
169	Benzyl_acetoacetate	142266	1	0.0	0.0	0.0	0169_Benzyl_acetoacetate_03cc1662d0		
1137	AlphaIonone	5282108	1	0.0	0.0	0.0	1137_AlphaIonone_4fb53c5a6b		
167	Benzoyl_Peroxide	7187	1	0.0	0.0	0.0	0167_Benzoyl_Peroxide_6a6e4dd4b6		
166	2Benzoylaminobenzoic_acid	68482	1	0.0	0.0	0.0	0166_2Benzoylaminobenzoic_acid_85e39eebca		
165	Benzothiazole	7222	1	37.0	0.0	0.0	0165_Benzothiazole_5a0630b242	fasstrecords	skipped
164	Benzoin	8400	1	6.0	0.0	0.0	0164_Benzoin_2effe39ff5	fasstrecords	skipped
163	2Benzofurancarboxaldehyde	61341	1	0.0	0.0	0.0	0163_2Benzofurancarboxaldehyde_4f32b8c743		
162	Thiophenol	7969	1	1.0	0.0	0.0	0162_Thiophenol_5bee75dfc4	fasstrecords	skipped
948	24Heptadien1ol_2E4E	5367391	1	0.0	0.0	0.0	0948_24Heptadien1ol_2E4E_b121a01fb4		
947	24Heptadienal	5283321	1	0.0	0.0	0.0	0947_24Heptadienal_c52aa2752a		
168	Benzyl_acetate	8785	1	6.0	0.0	0.0	0168_Benzyl_acetate_10ce1c6816	fasstrecords	skipped
896	Furfurylideneacetone	212930	1	0.0	0.0	0.0	0896_Furfurylideneacetone_cb1da11d1a		
895	42Furyl2butanone	12780	1	0.0	0.0	0.0	0895_42Furyl2butanone_a2d468f2ee		
929	Oleic_acid_ester_with_lactic_acid_monoester_with_glycerol	6435858	1	0.0	0.0	0.0	0929_Oleic_acid_ester_with_lactic_acid_monoester_with_glycerol_0dd5146960		
928	23Dihydroxypropyl_5hydroxydodecanoate	175553	1	0.0	0.0	0.0	0928_23Dihydroxypropyl_5hydroxydodecanoate_4206d2456b		
927	23Dihydroxypropyl_5hydroxydecanoate	5463954	1	0.0	0.0	0.0	0927_23Dihydroxypropyl_5hydroxydecanoate_d1542043e8		
926	Glyceryl_Tribehenate	62726	1	0.0	0.0	0.0	0926_Glyceryl_Tribehenate_70d1ce9ce1		
925	Tributyrin	6050	1	12.0	0.0	0.0	0925_Tributyrin_7b62149526	fasstrecords	skipped
924	Glycerol	753	1	0.0	0.0	0.0	0924_Glycerol_37e33538e0		
177	Benzyl_ethyl_ether	10873	1	0.0	0.0	0.0	0177_Benzyl_ethyl_ether_62b4f6476e		
922	Gammaglutamylvalylglycine	25099093	1	0.0	0.0	0.0	0922_Gammaglutamylvalylglycine_07c356dc73		
920	23456PentaOacetylDglucose	92972	1	0.0	0.0	0.0	0920_23456PentaOacetylDglucose_3bfe61aa0c		
918	Isomerase_glucose	1151718	1	0.0	0.0	0.0	0918_Isomerase_glucose_aeedebfa95		
917	NGluconyl_ethanolamine_phosphate	71587802	1	0.0	0.0	0.0	0917_NGluconyl_ethanolamine_phosphate_b018b396a6		
916	NGluconyl_ethanolamine	53778435	1	0.0	0.0	0.0	0916_NGluconyl_ethanolamine_a7c23d1b9c		
914	Geranyl_valerate	5365850	1	0.0	0.0	0.0	0914_Geranyl_valerate_11db4cdb9d		
913	Geranyl_tiglate	5367785	1	0.0	0.0	0.0	0913_Geranyl_tiglate_6c6f0f99f3		
912	Geranyl_propionate	5355853	1	0.0	0.0	0.0	0912_Geranyl_propionate_5c76545285		
911	Geranyl_phenylacetate	5366044	1	0.0	0.0	0.0	0911_Geranyl_phenylacetate_eb75e7182d		
923	Glutaraldehyde	3485	1	1.0	0.0	0.0	0923_Glutaraldehyde_9a865e8670	fasstrecords	skipped
957	2Heptanol	10976	1	0.0	0.0	0.0	0957_2Heptanol_2c52c344fd		
956	Heptanoic_Acid	8094	1	3.0	0.0	0.0	0956_Heptanoic_Acid_8f2d1ee68a	fasstrecords	skipped
955	2Heptanethiol	522071	1	0.0	0.0	0.0	0955_2Heptanethiol_b93f8b1d58		
954	1Heptanethiol	15422	1	0.0	0.0	0.0	0954_1Heptanethiol_e7d95830af		
953	23Heptanedione	60983	1	0.0	0.0	0.0	0953_23Heptanedione_383a59eecb		
952	Heptanal_propyleneglycol_acetal	20357	1	0.0	0.0	0.0	0952_Heptanal_propyleneglycol_acetal_6ce13cc081		
951	11Dimethoxyheptane	61453	1	0.0	0.0	0.0	0951_11Dimethoxyheptane_c9a321c8df		
950	Heptanal	8130	1	2.0	0.0	0.0	0950_Heptanal_ce58e95e78	fasstrecords	skipped
946	Guaiyl_acetate	240122	1	0.0	0.0	0.0	0946_Guaiyl_acetate_47f119cc20		
979	2Heptylfuran	19603	1	0.0	0.0	0.0	0979_2Heptylfuran_78aef79a48		
978	Heptyl_Formate	8169	1	0.0	0.0	0.0	0978_Heptyl_Formate_b1db07e05b		
977	3Heptyldihydro5methyl23Hfuranone	61990	1	0.0	0.0	0.0	0977_3Heptyldihydro5methyl23Hfuranone_aa0934f68e		
976	Heptyl_Cinnamate	6435839	1	0.0	0.0	0.0	0976_Heptyl_Cinnamate_b2b3f1268c		
975	2Heptyl_butyrate	529496	1	0.0	0.0	0.0	0975_2Heptyl_butyrate_e1250c115e		
974	Heptyl_butyrate	62592	1	0.0	0.0	0.0	0974_Heptyl_butyrate_af531569f4		
973	Heptanol	8129	1	0.0	0.0	0.0	0973_Heptanol_ca8f78da4d		
972	3Heptanyl_acetate	537615	1	0.0	0.0	0.0	0972_3Heptanyl_acetate_f76c183eec		
971	Heptyl_acetate	8159	1	1.0	0.0	0.0	0971_Heptyl_acetate_d239c03806	fasstrecords	skipped
981	Heptyl_isobutyrate	61304	1	0.0	0.0	0.0	0981_Heptyl_isobutyrate_fa1a07ce9f		
944	2Methoxyphenyl_benzeneacetate	61331	1	0.0	0.0	0.0	0944_2Methoxyphenyl_benzeneacetate_45867c906e		
943	Guaiacol_isobutyrate	836904	1	0.0	0.0	0.0	0943_Guaiacol_isobutyrate_05dda8d7f2		
942	Guaiacyl_acetate	61155	1	0.0	0.0	0.0	0942_Guaiacyl_acetate_19c5159249		
941	Guaiacol_propionate	348502	1	0.0	0.0	0.0	0941_Guaiacol_propionate_6d8abdebdc		
940	Guaiacol_butyrate	77756	1	0.0	0.0	0.0	0940_Guaiacol_butyrate_1b70530f4c		
939	Guaiacol	460	1	1.0	0.0	0.0	0939_Guaiacol_f3096c440b	fasstrecords	skipped
938	Calcium_Carbonate	10112	1	0.0	0.0	0.0	0938_Calcium_Carbonate_ec36fd9b85		
937	Glycine	750	1	24.0	0.0	0.0	0937_Glycine_30fe3809ef	fasstrecords	skipped
958	3Heptanol	11520	1	0.0	0.0	0.0	0958_3Heptanol_93d8fa1aa0		
935	Tripropionin	8763	1	0.0	0.0	0.0	0935_Tripropionin_587bcf4815		
934	Glyceryl_tribenzoate	61156	1	0.0	0.0	0.0	0934_Glyceryl_tribenzoate_aafed1d776		
930	Glyceryl_lactopalmitate	665493	1	0.0	0.0	0.0	0930_Glyceryl_lactopalmitate_66c4adf2c4		
